,Material,Diameter (nm),Zeta potential (mV),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Test,Test_indicator,Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
966,CuO,28.0,-39.67,HepG2,0.025,20.317,0,L,human,Epithelial,Adult,liver,48.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
967,CuO,28.2,-39.67,A549,0.04,7.1739,0,L,human,Epithelial,Adult,lung,48.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
968,CuO,28.2,-39.67,A549,0.02,17.609,0,L,human,Epithelial,Adult,lung,48.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
969,CuO,28.2,-39.67,A549,0.01,66.739,0,L,human,Epithelial,Adult,lung,48.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
970,CuO,28.2,-39.67,A549,0.04,20.0,0,L,human,Epithelial,Adult,lung,24.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
971,CuO,55.8,-39.67,HaCat,0.005,92.96,0,L,human,Keratinocyte,Adult,skin,48.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
972,CuO,28.2,-39.67,A549,0.02,45.217,0,L,human,Epithelial,Adult,lung,24.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
973,CuO,28.2,-39.67,A549,0.01,98.261,0,L,human,Epithelial,Adult,lung,24.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
974,CuO,28.2,-39.67,A549,0.005,110.22,0,L,human,Epithelial,Adult,lung,24.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
975,CuO,40.0,-39.67,A549,0.1,52.759,0,L,human,Epithelial,Adult,lung,24.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
976,CuO,30.0,-39.67,A549,0.02,27.821,0,L,human,Epithelial,Adult,lung,48.0,CCK-8,TetrazoliumSalt,79.5454,2.67,Cu,0.82
977,CuO,46.3,-39.67,HCMEC,0.05,12.787,0,P,human,Epithelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
978,CuO,30.0,-39.67,A549,0.005,65.564,0,L,human,Epithelial,Adult,lung,48.0,CCK-8,TetrazoliumSalt,79.5454,2.67,Cu,0.82
979,CuO,239.0,-39.67,HCMEC,2.9284839160272802e-15,46.294353,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
980,CuO,239.0,-39.67,HCMEC,1.46424195801364e-11,84.26966,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
981,CuO,33.0,-39.67,SH-SY5Y,7.954540000000001e-06,32.006794,0,L,human,Epithelial,Adult,bone marrow,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
982,CuO,33.0,-39.67,H4,0.00795454,60.6772,0,L,human,Epithelial,Adult,brain,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
983,CuO,239.0,-39.67,HCMEC,2.9284839160272786e-11,12.40403000000001,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
984,CuO,239.0,-39.67,HCMEC,5.856967832054559e-11,12.37742,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
985,CuO,239.0,-39.67,HCMEC,2.9284839160272802e-15,43.374195,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
986,CuO,239.0,-39.67,HCMEC,2.92848391602728e-14,41.47016,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
987,CuO,239.0,-39.67,HCMEC,2.92848391602728e-13,45.19597,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
988,CuO,239.0,-39.67,HCMEC,2.928483916027279e-12,30.16451000000001,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
989,CuO,52.51,-39.67,A549,2.761280278419176e-09,74.58716,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
990,CuO,239.0,-39.67,HCMEC,2.928483916027279e-10,13.483146,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
991,CuO,239.0,-39.67,HCMEC,1.46424195801364e-10,13.483146,0,P,human,Endothelial,Adult,heart,24.0,0,TetrazoliumSalt,79.5454,2.67,Cu,0.82
992,CuO,239.0,-39.67,HCMEC,5.856967832054559e-11,15.730337,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
993,CuO,239.0,-39.67,HCMEC,2.9284839160272786e-11,43.820225,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
994,CuO,239.0,-39.67,HCMEC,1.46424195801364e-11,75.2809,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
995,CuO,239.0,-39.67,HCMEC,2.928483916027279e-12,96.62921,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
996,CuO,239.0,-39.67,HCMEC,2.92848391602728e-13,95.505615,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
997,CuO,239.0,-39.67,HCMEC,2.92848391602728e-14,100.0,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
998,CuO,239.0,-39.67,HCMEC,2.92848391602728e-13,96.62921,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
999,CuO,239.0,-39.67,HCMEC,2.9284839160272802e-15,96.62921,0,P,human,Endothelial,Adult,heart,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1000,CuO,33.0,-39.67,H4,0.0007954539999999,90.06772,0,L,human,Epithelial,Adult,brain,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1001,CuO,239.0,-39.67,HCMEC,2.928483916027276e-35,98.8764,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1002,CuO,33.0,-39.67,H4,7.954540000000001e-06,98.60045,0,L,human,Epithelial,Adult,brain,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1003,CuO,33.0,-39.67,H4,7.95454e-08,98.284424,0,L,human,Epithelial,Adult,brain,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1004,CuO,33.0,-39.67,SH-SY5Y,0.00795454,41.083523,0,L,human,Epithelial,Adult,bone marrow,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1005,CuO,33.0,-39.67,SH-SY5Y,0.0007954539999999,89.75169,0,L,human,Epithelial,Adult,bone marrow,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1006,CuO,33.0,-39.67,SH-SY5Y,7.95454e-05,97.65237,0,L,human,Epithelial,Adult,bone marrow,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1007,CuO,33.0,-39.67,SH-SY5Y,7.954540000000001e-06,98.91648,0,L,human,Epithelial,Adult,bone marrow,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1008,CuO,33.0,-39.67,H4,0.0007954539999999,38.425575,0,L,human,Epithelial,Adult,brain,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1009,CuO,33.0,-39.67,H4,7.95454e-05,68.19899,0,L,human,Epithelial,Adult,brain,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1010,CuO,33.0,-39.67,SH-SY5Y,0.0007954539999999,41.71446,0,L,human,Epithelial,Adult,bone marrow,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1011,CuO,239.0,-39.67,HCMEC,1.46424195801364e-11,27.435486,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
1012,CuO,239.0,-39.67,HCMEC,2.92848391602728e-14,96.62921,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1013,CuO,33.0,-39.67,H4,7.95454e-05,97.33634,0,L,human,Epithelial,Adult,brain,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1014,CuO,33.0,-39.67,H4,7.954540000000001e-06,59.056118,0,L,human,Epithelial,Adult,brain,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1015,CuO,239.0,-39.67,HCMEC,2.92848391602728e-14,44.390324,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
1016,CuO,239.0,-39.67,HCMEC,1.46424195801364e-11,11.39032,0,P,human,Endothelial,Adult,heart,24.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
1017,CuO,52.51,-39.67,A549,2.761280278419176e-09,84.71387,0,L,human,Epithelial,Adult,lung,24.0,NR,toluylene red,79.5454,2.67,Cu,0.82
1018,CuO,52.51,-39.67,A549,6.9032006960479404e-09,68.67281,0,L,human,Epithelial,Adult,lung,24.0,NR,toluylene red,79.5454,2.67,Cu,0.82
1019,CuO,52.51,-39.67,A549,1.3806401392095881e-08,45.37968,0,L,human,Epithelial,Adult,lung,24.0,NR,toluylene red,79.5454,2.67,Cu,0.82
1020,CuO,33.0,-39.67,H4,7.95454e-08,71.82643,0,L,human,Epithelial,Adult,brain,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1021,CuO,52.51,-39.67,A549,1.3806401392095881e-08,48.16514,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1022,CuO,239.0,-39.67,HCMEC,2.928483916027279e-12,33.08468000000001,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
1023,CuO,239.0,-39.67,HCMEC,2.928483916027279e-10,14.606742,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1024,CuO,239.0,-39.67,HCMEC,5.856967832054559e-11,46.067417,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1025,CuO,52.51,-39.67,A549,0.05,48.0,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1026,CuO,52.51,-39.67,A549,0.025,66.0,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1027,CuO,52.51,-39.67,A549,0.01,75.0,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1028,CuO,40.0,-39.67,A549,0.005,100.0,0,L,human,Epithelial,Adult,lung,24.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1029,CuO,40.0,-39.67,A549,0.01,102.87,0,L,human,Epithelial,Adult,lung,24.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1030,CuO,40.0,-39.67,A549,0.025,94.702,0,L,human,Epithelial,Adult,lung,24.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1031,CuO,40.0,-39.67,A549,0.05,85.872,0,L,human,Epithelial,Adult,lung,24.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1032,CuO,55.8,-39.67,HaCat,0.02,70.0,0,L,human,Keratinocyte,Adult,skin,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1033,CuO,55.8,-39.67,HaCat,0.01,86.01,0,L,human,Keratinocyte,Adult,skin,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1034,CuO,55.8,-39.67,HaCat,0.03,49.7,0,L,human,Keratinocyte,Adult,skin,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1035,CuO,28.2,-39.67,A549,0.005,100.0,0,L,human,Epithelial,Adult,lung,48.0,CellTiterBlue,AlamarBlue,79.5454,2.67,Cu,0.82
1036,CuO,55.8,-39.67,HaCat,0.01,79.9,0,L,human,Keratinocyte,Adult,skin,48.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1037,CuO,55.8,-39.67,HaCat,0.02,58.43,0,L,human,Keratinocyte,Adult,skin,48.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1038,CuO,30.0,-39.67,A549,0.1,0.7782,0,L,human,Epithelial,Adult,lung,48.0,CCK-8,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1039,CuO,55.8,-39.67,HaCat,0.005,96.2,0,L,human,Keratinocyte,Adult,skin,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1040,CuO,30.0,-39.67,A549,0.05,1.1673,0,L,human,Epithelial,Adult,lung,48.0,CCK-8,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1041,CuO,55.8,-39.67,HaCat,0.03,30.4,0,L,human,Keratinocyte,Adult,skin,48.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1042,CuO,30.0,-39.67,A549,0.0005,104.67,0,L,human,Epithelial,Adult,lung,48.0,CCK-8,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1043,CuO,30.0,-39.67,A549,0.001,101.36,0,L,human,Epithelial,Adult,lung,48.0,CCK-8,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1044,CuO,52.51,-39.67,A549,0.01,85.0,0,L,human,Epithelial,Adult,lung,24.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1045,CuO,239.0,-39.67,HCMEC,1.46424195801364e-10,16.853933,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1046,CuO,52.51,-39.67,A549,0.025,69.0,0,L,human,Epithelial,Adult,lung,24.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1047,CuO,30.09,-39.67,hMSC,0.00178,78.035,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1048,CuO,239.0,-39.67,HCMEC,2.9284839160272786e-11,65.16854,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1049,CuO,239.0,-39.67,HCMEC,2.92848391602728e-13,44.36371,0,P,human,Endothelial,Adult,heart,12.0,LDH,ldh activity assay kit,79.5454,2.67,Cu,0.82
1050,CuO,239.0,-39.67,HCMEC,2.928483916027279e-12,98.8764,0,P,human,Endothelial,Adult,heart,12.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1051,CuO,33.0,-39.67,SH-SY5Y,7.95454e-05,37.407795,0,L,human,Epithelial,Adult,bone marrow,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1052,CuO,52.51,-39.67,A549,6.9032006960479404e-09,66.055046,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1053,CuO,10.0,-39.67,Caco-2,0.025,64.721,0,L,human,Epithelial,Adult,colon,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1054,CuO,10.0,-39.67,Caco-2,0.025,75.862,0,L,human,Epithelial,Adult,colon,24.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1055,CuO,40.0,-39.67,Caco-2,0.025,75.332,0,L,human,Epithelial,Adult,colon,48.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1056,CuO,40.0,-39.67,Caco-2,0.025,114.06,0,L,human,Epithelial,Adult,colon,24.0,MTS,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1057,CuO,23.0,-39.67,A549,0.015,31.441,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1058,CuO,23.0,-39.67,A549,0.01,56.477,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1059,CuO,23.0,-39.67,A549,0.005,81.514,0,L,human,Epithelial,Adult,lung,24.0,MTT,TetrazoliumSalt,79.5454,2.67,Cu,0.82
1060,CuO,30.09,-39.67,hMSC,0.1,0.385,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1061,CuO,30.09,-39.67,hMSC,0.0562,0.385,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1062,CuO,30.09,-39.67,hMSC,0.0316,1.1561,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1063,CuO,30.09,-39.67,hMSC,0.0178,2.1195,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1064,CuO,30.09,-39.67,hMSC,0.01,4.2389,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1065,CuO,30.09,-39.67,hMSC,0.00562,10.405,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1066,CuO,30.09,-39.67,hMSC,0.00316,31.985,0,P,human,Spindle,Adult,bone marrow,48.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1067,CuO,52.51,-39.67,A549,0.05,46.0,0,L,human,Epithelial,Adult,lung,24.0,NRU,NeutralRed,79.5454,2.67,Cu,0.82
1068,CuO,33.0,-39.67,SH-SY5Y,7.95454e-08,97.65237,0,L,human,Epithelial,Adult,bone marrow,48.0,Live/Dead,"calcein am, ethidium homodimer-1",79.5454,2.67,Cu,0.82
1069,Fe3O4,28.33,49.25722173011928,hPDLF,0.0001,76.068,0,P,human,Fibroblast,Adult,teeth,6.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1070,Fe3O4,28.33,49.25722173011928,hPDLF,0.05,95.726,0,P,human,Fibroblast,Adult,teeth,6.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1071,Fe3O4,42.5,49.25722173011928,HCMEC,0.005,99.013,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1072,Fe3O4,42.5,49.25722173011928,HCMEC,0.0001,97.039,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1073,Fe3O4,6.0,49.25722173011928,HEK-293,0.004,67.173,0,L,human,Epithelial,Embryonic,kidney,48.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1074,Fe3O4,6.0,49.25722173011928,HEK-293,0.002,75.198,0,L,human,Epithelial,Embryonic,kidney,48.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1075,Fe3O4,6.0,49.25722173011928,HEK-293,0.0005,87.052,0,L,human,Epithelial,Embryonic,kidney,48.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1076,Fe3O4,28.33,49.25722173011928,hPDLF,0.05,43.644,0,P,human,Fibroblast,Adult,teeth,48.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1077,Fe3O4,28.33,49.25722173011928,hPDLF,0.1,39.831,0,P,human,Fibroblast,Adult,teeth,48.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1078,Fe3O4,42.5,49.25722173011928,HCMEC,0.01,99.013,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1079,Fe3O4,42.5,49.25722173011928,HCMEC,0.05,98.355,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1080,Fe3O4,28.33,49.25722173011928,hPDLF,0.0001,49.647,0,P,human,Fibroblast,Adult,teeth,24.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1081,Fe3O4,42.5,49.25722173011928,HCMEC,1e-06,95.066,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1082,Fe3O4,42.5,49.25722173011928,HCMEC,1e-05,95.066,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1083,Fe3O4,46.8,49.25722173011928,HCMEC,1e-06,99.013,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1084,Fe3O4,6.0,49.25722173011928,HEK-293,0.004,74.468,0,L,human,Epithelial,Embryonic,kidney,24.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1085,Fe3O4,28.33,49.25722173011928,hPDLF,0.1,86.61,0,P,human,Fibroblast,Adult,teeth,6.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1086,Fe3O4,46.8,49.25722173011928,HCMEC,1e-05,95.395,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1087,Fe3O4,46.8,49.25722173011928,HCMEC,0.0001,98.355,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1088,Fe3O4,46.8,49.25722173011928,HCMEC,0.001,100.33,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1089,Fe3O4,46.8,49.25722173011928,HCMEC,0.005,97.039,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1090,Fe3O4,46.8,49.25722173011928,HCMEC,0.01,100.0,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1091,Fe3O4,46.8,49.25722173011928,HCMEC,0.02,97.039,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1092,Fe3O4,46.8,49.25722173011928,HCMEC,0.05,99.013,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1093,Fe3O4,46.8,49.25722173011928,HCMEC,0.1,97.039,0,P,human,Epithelial,Adult,heart,12.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1094,Fe3O4,6.0,49.25722173011928,HEK-293,0.002,88.875,0,L,human,Epithelial,Embryonic,kidney,24.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1095,Fe3O4,6.0,49.25722173011928,HEK-293,0.0005,93.8,0,L,human,Epithelial,Embryonic,kidney,24.0,MTT,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1096,Fe3O4,145.8,17.7,RAW 264.7,5.651570349035753e-10,104.83871,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,MTS,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1097,Fe3O4,145.8,17.7,SH-SY5Y,5.651570349035753e-10,42.64823,PEI,L,human,Epithelial,Adult,bone marrow,24.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1098,Fe3O4,145.8,17.7,SH-SY5Y,1.130314069807151e-09,39.943905,PEI,L,human,Epithelial,Adult,bone marrow,24.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1099,Fe3O4,145.8,17.7,SH-SY5Y,7.053159795596625e-11,60.188145,PEI,L,human,Epithelial,Adult,bone marrow,72.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1100,Fe3O4,145.8,17.7,SH-SY5Y,1.4128925872589388e-10,40.906464,PEI,L,human,Epithelial,Adult,bone marrow,72.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1101,Fe3O4,361.4,12.1,RAW 264.7,3.7108830295948555e-11,60.795456,PEG to the PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1102,Fe3O4,145.8,17.7,SH-SY5Y,1.4128925872589388e-10,32.684353,PEI,L,human,Epithelial,Adult,bone marrow,120.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1103,Fe3O4,361.4,12.1,RAW 264.7,9.277207573987139e-12,86.36364,PEG to the PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1104,Fe3O4,145.8,17.7,RAW 264.7,1.130314069807151e-09,100.0,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,MTS,TetrazoliumSalt,231.5326,2.75,Fe,0.8525
1105,Fe3O4,145.8,17.7,RAW 264.7,7.053159795596625e-11,104.83871,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
1106,Fe3O4,145.8,17.7,RAW 264.7,2.8257851745178776e-10,99.19355,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
1107,Fe3O4,145.8,17.7,SH-SY5Y,2.8257851745178776e-10,56.04981,PEI,L,human,Epithelial,Adult,bone marrow,24.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1108,Fe3O4,145.8,17.7,SH-SY5Y,1.4128925872589388e-10,67.31019,PEI,L,human,Epithelial,Adult,bone marrow,24.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1109,Fe3O4,145.8,17.7,SH-SY5Y,7.053159795596625e-11,82.850784,PEI,L,human,Epithelial,Adult,bone marrow,24.0,Live/Dead,TrypanBlue,231.5326,2.75,Fe,0.8525
1110,Fe3O4,145.8,17.7,RAW 264.7,1.130314069807151e-09,58.064518,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
1111,Fe3O4,145.8,17.7,RAW 264.7,5.651570349035753e-10,85.48387,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
1112,Fe3O4,145.8,17.7,RAW 264.7,2.8257851745178776e-10,106.451614,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
1113,Fe3O4,145.8,17.7,RAW 264.7,1.4128925872589388e-10,115.32258,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
1114,Fe3O4,145.8,17.7,RAW 264.7,7.053159795596625e-11,131.45161,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
1115,Fe3O4,145.8,17.7,RAW 264.7,1.130314069807151e-09,100.0,PEI,L,mouse,Monocyte/Macrophage,Adult,blood,72.0,CellTiterBlue,AlamarBlue,231.5326,2.75,Fe,0.8525
